MapDate,Name,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20210309,California,0.75,99.25,90.89,58.59,29.54,3.75,2021-03-09,2021-03-15,1
20210309,Caribbean,55.04,44.96,17.73,0.00,0.00,0.00,2021-03-09,2021-03-15,1
20210309,Midwest,42.26,57.74,12.61,1.35,0.36,0.00,2021-03-09,2021-03-15,1
20210309,Northeast,76.22,23.78,3.90,0.00,0.00,0.00,2021-03-09,2021-03-15,1
20210309,Northern Forests\n,52.69,47.31,9.94,0.93,0.25,0.00,2021-03-09,2021-03-15,1
20210309,Northwest,58.30,41.70,11.14,5.87,1.55,0.00,2021-03-09,2021-03-15,1
20210309,Nothern Plains\n,4.30,95.70,77.62,49.93,15.20,2.88,2021-03-09,2021-03-15,1
20210309,Southeast,85.70,14.30,1.73,0.00,0.00,0.00,2021-03-09,2021-03-15,1
20210309,Southern Plains\n,20.34,79.66,52.33,24.65,13.70,3.88,2021-03-09,2021-03-15,1
20210309,Southwest,1.04,98.96,96.42,85.00,67.08,37.83,2021-03-09,2021-03-15,1
20210302,California,0.75,99.25,90.89,56.98,29.54,3.75,2021-03-02,2021-03-08,1
20210302,Caribbean,59.51,40.49,17.73,0.00,0.00,0.00,2021-03-02,2021-03-08,1
20210302,Midwest,55.58,44.42,11.78,1.35,0.36,0.00,2021-03-02,2021-03-08,1
20210302,Northeast,81.84,18.16,3.90,0.00,0.00,0.00,2021-03-02,2021-03-08,1
20210302,Northern Forests\n,63.64,36.36,9.36,0.93,0.25,0.00,2021-03-02,2021-03-08,1
20210302,Northwest,67.74,32.26,11.14,6.24,1.55,0.00,2021-03-02,2021-03-08,1
20210302,Nothern Plains\n,4.33,95.67,83.18,47.34,15.23,2.88,2021-03-02,2021-03-08,1
20210302,Southeast,90.39,9.61,1.73,0.00,0.00,0.00,2021-03-02,2021-03-08,1
20210302,Southern Plains\n,32.28,67.72,44.67,23.28,12.96,3.18,2021-03-02,2021-03-08,1
20210302,Southwest,1.04,98.96,96.42,84.51,67.82,37.90,2021-03-02,2021-03-08,1
20210223,California,0.70,99.30,84.88,56.98,29.54,3.75,2021-02-23,2021-03-01,1
20210223,Caribbean,75.25,24.75,12.41,0.00,0.00,0.00,2021-02-23,2021-03-01,1
20210223,Midwest,53.76,46.24,9.39,1.29,0.36,0.00,2021-02-23,2021-03-01,1
20210223,Northeast,81.84,18.16,3.90,0.00,0.00,0.00,2021-02-23,2021-03-01,1
20210223,Northern Forests\n,62.38,37.62,7.71,0.89,0.25,0.00,2021-02-23,2021-03-01,1
20210223,Northwest,66.66,33.34,11.70,6.87,1.75,0.00,2021-02-23,2021-03-01,1
20210223,Nothern Plains\n,1.26,98.74,81.80,46.90,15.65,2.88,2021-02-23,2021-03-01,1
20210223,Southeast,84.61,15.39,2.03,0.10,0.00,0.00,2021-02-23,2021-03-01,1
20210223,Southern Plains\n,35.48,64.52,42.61,21.85,12.33,2.72,2021-02-23,2021-03-01,1
20210223,Southwest,1.03,98.97,94.83,84.67,67.79,37.92,2021-02-23,2021-03-01,1
20210216,California,0.70,99.30,84.88,57.58,30.99,3.75,2021-02-16,2021-02-22,1
20210216,Caribbean,74.56,25.44,9.48,0.00,0.00,0.00,2021-02-16,2021-02-22,1
20210216,Midwest,53.76,46.24,9.75,1.57,0.44,0.00,2021-02-16,2021-02-22,1
20210216,Northeast,81.84,18.16,3.90,0.00,0.00,0.00,2021-02-16,2021-02-22,1
20210216,Northern Forests\n,62.38,37.62,7.95,1.09,0.30,0.00,2021-02-16,2021-02-22,1
20210216,Northwest,66.50,33.50,12.05,7.43,2.34,0.00,2021-02-16,2021-02-22,1
20210216,Nothern Plains\n,1.26,98.74,81.80,42.12,16.37,3.22,2021-02-16,2021-02-22,1
20210216,Southeast,79.60,20.40,2.42,0.10,0.00,0.00,2021-02-16,2021-02-22,1
20210216,Southern Plains\n,37.99,62.01,38.35,21.82,12.11,3.32,2021-02-16,2021-02-22,1
20210216,Southwest,1.00,99.00,94.83,84.85,68.21,35.68,2021-02-16,2021-02-22,1
20210209,California,0.64,99.36,85.10,57.87,31.41,3.75,2021-02-09,2021-02-15,1
20210209,Caribbean,74.56,25.44,9.90,0.00,0.00,0.00,2021-02-09,2021-02-15,1
20210209,Midwest,59.96,40.04,10.28,1.99,0.44,0.00,2021-02-09,2021-02-15,1
20210209,Northeast,81.84,18.16,3.90,0.00,0.00,0.00,2021-02-09,2021-02-15,1
20210209,Northern Forests\n,66.68,33.32,8.32,1.38,0.30,0.00,2021-02-09,2021-02-15,1
20210209,Northwest,66.25,33.75,12.33,7.56,2.67,0.00,2021-02-09,2021-02-15,1
20210209,Nothern Plains\n,1.24,98.76,82.81,46.04,21.17,4.50,2021-02-09,2021-02-15,1
20210209,Southeast,74.47,25.53,3.54,0.10,0.00,0.00,2021-02-09,2021-02-15,1
20210209,Southern Plains\n,36.44,63.56,39.69,23.28,13.55,3.53,2021-02-09,2021-02-15,1
20210209,Southwest,0.99,99.01,94.90,85.14,68.94,37.60,2021-02-09,2021-02-15,1
20210202,California,0.00,100.00,85.99,58.44,31.65,3.75,2021-02-02,2021-02-08,1
20210202,Caribbean,74.38,25.62,8.77,0.00,0.00,0.00,2021-02-02,2021-02-08,1
20210202,Midwest,59.08,40.92,10.69,1.99,0.44,0.00,2021-02-02,2021-02-08,1
20210202,Northeast,81.51,18.49,4.60,0.00,0.00,0.00,2021-02-02,2021-02-08,1
20210202,Northern Forests\n,65.96,34.04,8.82,1.38,0.30,0.00,2021-02-02,2021-02-08,1
20210202,Northwest,65.33,34.67,12.46,7.60,2.64,0.00,2021-02-02,2021-02-08,1
20210202,Nothern Plains\n,1.24,98.76,82.81,47.69,21.62,4.50,2021-02-02,2021-02-08,1
20210202,Southeast,72.84,27.16,2.66,0.10,0.00,0.00,2021-02-02,2021-02-08,1
20210202,Southern Plains\n,42.79,57.21,38.32,22.30,13.12,3.48,2021-02-02,2021-02-08,1
20210202,Southwest,0.77,99.23,95.13,85.22,68.91,37.56,2021-02-02,2021-02-08,1
20210126,California,0.00,100.00,95.20,75.74,39.46,3.86,2021-01-26,2021-02-01,1
20210126,Caribbean,64.89,35.11,8.77,0.00,0.00,0.00,2021-01-26,2021-02-01,1
20210126,Midwest,56.24,43.76,11.78,2.08,0.44,0.00,2021-01-26,2021-02-01,1
20210126,Northeast,79.64,20.36,4.60,0.00,0.00,0.00,2021-01-26,2021-02-01,1
20210126,Northern Forests\n,63.42,36.58,9.58,1.44,0.30,0.00,2021-01-26,2021-02-01,1
20210126,Northwest,68.71,31.29,11.99,7.99,3.06,0.00,2021-01-26,2021-02-01,1
20210126,Nothern Plains\n,4.42,95.58,81.34,47.60,21.29,4.52,2021-01-26,2021-02-01,1
20210126,Southeast,82.54,17.46,1.49,0.10,0.00,0.00,2021-01-26,2021-02-01,1
20210126,Southern Plains\n,43.21,56.79,39.63,21.86,12.71,3.35,2021-01-26,2021-02-01,1
20210126,Southwest,0.65,99.35,97.81,90.23,72.57,38.56,2021-01-26,2021-02-01,1
20210119,California,0.00,100.00,95.20,78.12,39.46,1.19,2021-01-19,2021-01-25,1
20210119,Caribbean,77.70,22.30,4.58,0.00,0.00,0.00,2021-01-19,2021-01-25,1
20210119,Midwest,55.63,44.37,11.94,2.38,0.44,0.00,2021-01-19,2021-01-25,1
20210119,Northeast,79.16,20.84,3.83,0.00,0.00,0.00,2021-01-19,2021-01-25,1
20210119,Northern Forests\n,62.85,37.15,9.45,1.65,0.30,0.00,2021-01-19,2021-01-25,1
20210119,Northwest,68.91,31.09,11.85,8.06,3.21,0.00,2021-01-19,2021-01-25,1
20210119,Nothern Plains\n,5.52,94.48,74.69,43.39,21.38,5.07,2021-01-19,2021-01-25,1
20210119,Southeast,80.25,19.75,0.78,0.00,0.00,0.00,2021-01-19,2021-01-25,1
20210119,Southern Plains\n,36.74,63.26,42.78,25.78,14.71,3.86,2021-01-19,2021-01-25,1
20210119,Southwest,0.62,99.38,97.83,90.90,71.68,39.69,2021-01-19,2021-01-25,1
20210112,California,0.00,100.00,95.20,79.10,39.50,1.19,2021-01-12,2021-01-18,1
20210112,Caribbean,77.70,22.30,4.58,0.00,0.00,0.00,2021-01-12,2021-01-18,1
20210112,Midwest,55.76,44.24,11.94,2.38,0.49,0.00,2021-01-12,2021-01-18,1
20210112,Northeast,78.69,21.31,3.83,0.00,0.00,0.00,2021-01-12,2021-01-18,1
20210112,Northern Forests\n,62.80,37.20,9.45,1.65,0.34,0.00,2021-01-12,2021-01-18,1
20210112,Northwest,68.98,31.02,12.11,8.12,3.27,0.00,2021-01-12,2021-01-18,1
20210112,Nothern Plains\n,5.58,94.42,74.12,43.84,21.39,5.07,2021-01-12,2021-01-18,1
20210112,Southeast,90.27,9.73,0.42,0.00,0.00,0.00,2021-01-12,2021-01-18,1
20210112,Southern Plains\n,36.45,63.55,42.43,25.29,13.94,3.79,2021-01-12,2021-01-18,1
20210112,Southwest,0.62,99.38,97.83,91.08,71.59,39.22,2021-01-12,2021-01-18,1
20210105,California,0.00,100.00,95.20,74.34,33.84,1.19,2021-01-05,2021-01-11,1
20210105,Caribbean,77.70,22.30,3.31,0.00,0.00,0.00,2021-01-05,2021-01-11,1
20210105,Midwest,59.59,40.41,11.98,2.38,0.49,0.00,2021-01-05,2021-01-11,1
20210105,Northeast,79.50,20.50,3.63,0.00,0.00,0.00,2021-01-05,2021-01-11,1
20210105,Northern Forests\n,65.70,34.30,9.42,1.65,0.34,0.00,2021-01-05,2021-01-11,1
20210105,Northwest,74.18,25.82,12.49,8.32,3.54,0.00,2021-01-05,2021-01-11,1
20210105,Nothern Plains\n,10.04,89.96,73.61,44.33,21.85,5.07,2021-01-05,2021-01-11,1
20210105,Southeast,90.16,9.84,0.42,0.00,0.00,0.00,2021-01-05,2021-01-11,1
20210105,Southern Plains\n,27.06,72.94,48.91,28.83,14.44,5.21,2021-01-05,2021-01-11,1
20210105,Southwest,0.62,99.38,97.83,89.82,70.09,39.27,2021-01-05,2021-01-11,1
20201229,California,0.00,100.00,95.17,74.34,33.75,1.19,2020-12-29,2021-01-04,1
20201229,Caribbean,77.70,22.30,3.31,0.00,0.00,0.00,2020-12-29,2021-01-04,1
20201229,Midwest,54.26,45.74,13.45,2.46,0.49,0.00,2020-12-29,2021-01-04,1
20201229,Northeast,77.60,22.40,3.63,0.00,0.00,0.00,2020-12-29,2021-01-04,1
20201229,Northern Forests\n,61.43,38.57,10.44,1.70,0.34,0.00,2020-12-29,2021-01-04,1
20201229,Northwest,73.72,26.28,13.40,9.17,3.53,0.00,2020-12-29,2021-01-04,1
20201229,Nothern Plains\n,10.05,89.95,73.40,43.97,22.69,5.07,2020-12-29,2021-01-04,1
20201229,Southeast,75.05,24.95,1.68,0.00,0.00,0.00,2020-12-29,2021-01-04,1
20201229,Southern Plains\n,18.77,81.23,67.54,37.16,21.34,8.28,2020-12-29,2021-01-04,1
20201229,Southwest,0.67,99.33,97.80,89.82,70.06,39.27,2020-12-29,2021-01-04,1
20201222,California,0.00,100.00,95.17,74.34,33.75,1.19,2020-12-22,2020-12-28,1
20201222,Caribbean,77.70,22.30,3.31,0.00,0.00,0.00,2020-12-22,2020-12-28,1
20201222,Midwest,56.55,43.45,12.57,2.46,0.49,0.00,2020-12-22,2020-12-28,1
20201222,Northeast,60.32,39.68,16.88,0.00,0.00,0.00,2020-12-22,2020-12-28,1
20201222,Northern Forests\n,57.71,42.29,13.89,1.70,0.34,0.00,2020-12-22,2020-12-28,1
20201222,Northwest,73.72,26.28,13.40,9.17,3.73,0.00,2020-12-22,2020-12-28,1
20201222,Nothern Plains\n,10.05,89.95,72.49,43.97,22.69,5.07,2020-12-22,2020-12-28,1
20201222,Southeast,76.34,23.66,1.68,0.00,0.00,0.00,2020-12-22,2020-12-28,1
20201222,Southern Plains\n,18.64,81.36,67.59,37.04,20.96,8.28,2020-12-22,2020-12-28,1
20201222,Southwest,0.68,99.32,97.78,89.82,70.06,39.27,2020-12-22,2020-12-28,1
20201215,California,0.00,100.00,95.17,74.35,33.75,1.19,2020-12-15,2020-12-21,1
20201215,Caribbean,82.67,17.33,0.00,0.00,0.00,0.00,2020-12-15,2020-12-21,1
20201215,Midwest,59.09,40.91,12.57,2.46,0.49,0.00,2020-12-15,2020-12-21,1
20201215,Northeast,60.32,39.68,16.88,0.44,0.00,0.00,2020-12-15,2020-12-21,1
20201215,Northern Forests\n,59.47,40.53,13.89,1.84,0.34,0.00,2020-12-15,2020-12-21,1
20201215,Northwest,71.83,28.17,13.46,9.22,3.75,0.00,2020-12-15,2020-12-21,1
20201215,Nothern Plains\n,10.05,89.95,72.49,43.97,22.69,5.07,2020-12-15,2020-12-21,1
20201215,Southeast,75.48,24.52,1.61,0.00,0.00,0.00,2020-12-15,2020-12-21,1
20201215,Southern Plains\n,17.50,82.50,65.74,36.06,19.62,8.28,2020-12-15,2020-12-21,1
20201215,Southwest,0.68,99.32,97.77,89.82,70.06,39.27,2020-12-15,2020-12-21,1
20201208,California,0.00,100.00,95.17,66.79,21.30,0.00,2020-12-08,2020-12-14,1
20201208,Caribbean,82.67,17.33,0.00,0.00,0.00,0.00,2020-12-08,2020-12-14,1
20201208,Midwest,60.12,39.88,10.24,2.46,0.49,0.00,2020-12-08,2020-12-14,1
20201208,Northeast,54.23,45.77,14.75,0.44,0.00,0.00,2020-12-08,2020-12-14,1
20201208,Northern Forests\n,58.31,41.69,11.62,1.84,0.34,0.00,2020-12-08,2020-12-14,1
20201208,Northwest,71.62,28.38,13.65,9.21,3.75,0.00,2020-12-08,2020-12-14,1
20201208,Nothern Plains\n,10.05,89.95,72.47,44.21,22.69,5.07,2020-12-08,2020-12-14,1
20201208,Southeast,78.11,21.89,2.24,0.00,0.00,0.00,2020-12-08,2020-12-14,1
20201208,Southern Plains\n,13.36,86.64,66.47,34.05,18.20,8.28,2020-12-08,2020-12-14,1
20201208,Southwest,0.66,99.34,97.85,87.83,66.35,39.30,2020-12-08,2020-12-14,1
20201201,California,3.46,96.54,75.03,48.19,19.36,0.00,2020-12-01,2020-12-07,1
20201201,Caribbean,91.68,8.32,0.00,0.00,0.00,0.00,2020-12-01,2020-12-07,1
20201201,Midwest,60.60,39.40,9.84,2.42,0.49,0.00,2020-12-01,2020-12-07,1
20201201,Northeast,45.91,54.09,21.07,1.73,0.43,0.00,2020-12-01,2020-12-07,1
20201201,Northern Forests\n,56.09,43.91,13.29,2.21,0.47,0.00,2020-12-01,2020-12-07,1
20201201,Northwest,71.96,28.04,13.33,9.20,4.34,0.00,2020-12-01,2020-12-07,1
20201201,Nothern Plains\n,9.95,90.05,71.08,43.24,22.42,4.91,2020-12-01,2020-12-07,1
20201201,Southeast,83.25,16.75,2.16,0.00,0.00,0.00,2020-12-01,2020-12-07,1
20201201,Southern Plains\n,12.68,87.32,66.61,33.02,17.76,8.28,2020-12-01,2020-12-07,1
20201201,Southwest,1.58,98.42,92.43,81.10,65.57,39.30,2020-12-01,2020-12-07,1
20201124,California,3.50,96.50,75.03,48.19,19.36,0.00,2020-11-24,2020-11-30,1
20201124,Caribbean,91.68,8.32,0.00,0.00,0.00,0.00,2020-11-24,2020-11-30,1
20201124,Midwest,64.72,35.28,10.34,2.42,0.49,0.00,2020-11-24,2020-11-30,1
20201124,Northeast,43.80,56.20,33.40,4.04,0.75,0.00,2020-11-24,2020-11-30,1
20201124,Northern Forests\n,58.30,41.70,17.42,2.92,0.57,0.00,2020-11-24,2020-11-30,1
20201124,Northwest,70.83,29.17,13.27,9.27,4.29,0.00,2020-11-24,2020-11-30,1
20201124,Nothern Plains\n,10.65,89.35,66.06,42.46,21.57,5.00,2020-11-24,2020-11-30,1
20201124,Southeast,79.65,20.35,2.05,0.00,0.00,0.00,2020-11-24,2020-11-30,1
20201124,Southern Plains\n,10.84,89.16,71.34,34.19,15.81,6.06,2020-11-24,2020-11-30,1
20201124,Southwest,1.27,98.73,92.49,80.89,64.49,33.99,2020-11-24,2020-11-30,1
20201117,California,15.61,84.39,70.91,41.25,15.83,0.00,2020-11-17,2020-11-23,1
20201117,Caribbean,97.34,2.66,0.00,0.00,0.00,0.00,2020-11-17,2020-11-23,1
20201117,Midwest,63.46,36.54,10.26,2.42,0.49,0.00,2020-11-17,2020-11-23,1
20201117,Northeast,40.62,59.38,34.03,4.51,0.75,0.00,2020-11-17,2020-11-23,1
20201117,Northern Forests\n,56.45,43.55,17.55,3.06,0.57,0.00,2020-11-17,2020-11-23,1
20201117,Northwest,70.69,29.31,13.27,9.27,4.19,0.00,2020-11-17,2020-11-23,1
20201117,Nothern Plains\n,10.65,89.35,67.73,42.00,19.79,5.00,2020-11-17,2020-11-23,1
20201117,Southeast,93.77,6.23,0.05,0.00,0.00,0.00,2020-11-17,2020-11-23,1
20201117,Southern Plains\n,12.02,87.98,63.42,29.60,13.73,5.78,2020-11-17,2020-11-23,1
20201117,Southwest,4.31,95.69,91.56,78.21,59.93,19.68,2020-11-17,2020-11-23,1
20201110,California,15.48,84.52,70.91,41.25,15.83,0.00,2020-11-10,2020-11-16,1
20201110,Caribbean,97.34,2.66,0.00,0.00,0.00,0.00,2020-11-10,2020-11-16,1
20201110,Midwest,59.31,40.69,12.04,2.60,0.52,0.00,2020-11-10,2020-11-16,1
20201110,Northeast,38.58,61.42,37.47,6.22,0.59,0.00,2020-11-10,2020-11-16,1
20201110,Northern Forests\n,52.94,47.06,19.85,3.71,0.54,0.00,2020-11-10,2020-11-16,1
20201110,Northwest,69.88,30.12,14.39,9.60,5.06,0.00,2020-11-10,2020-11-16,1
20201110,Nothern Plains\n,5.86,94.14,69.10,42.19,19.79,4.53,2020-11-10,2020-11-16,1
20201110,Southeast,96.37,3.63,0.00,0.00,0.00,0.00,2020-11-10,2020-11-16,1
20201110,Southern Plains\n,23.90,76.10,46.85,22.35,12.85,5.47,2020-11-10,2020-11-16,1
20201110,Southwest,4.23,95.77,91.88,78.33,59.24,12.30,2020-11-10,2020-11-16,1
20201103,California,15.48,84.52,67.54,35.61,12.74,0.00,2020-11-03,2020-11-09,1
20201103,Caribbean,89.94,10.06,0.00,0.00,0.00,0.00,2020-11-03,2020-11-09,1
20201103,Midwest,63.17,36.83,11.19,3.92,0.52,0.00,2020-11-03,2020-11-09,1
20201103,Northeast,38.85,61.15,37.12,6.22,0.59,0.00,2020-11-03,2020-11-09,1
20201103,Northern Forests\n,55.70,44.30,19.15,4.63,0.54,0.00,2020-11-03,2020-11-09,1
20201103,Northwest,69.55,30.45,15.40,9.91,5.26,0.00,2020-11-03,2020-11-09,1
20201103,Nothern Plains\n,3.96,96.04,70.40,42.31,19.84,4.48,2020-11-03,2020-11-09,1
20201103,Southeast,97.65,2.35,0.00,0.00,0.00,0.00,2020-11-03,2020-11-09,1
20201103,Southern Plains\n,36.17,63.83,39.64,18.76,9.17,2.50,2020-11-03,2020-11-09,1
20201103,Southwest,4.25,95.75,90.96,73.25,56.23,8.33,2020-11-03,2020-11-09,1
20201027,California,15.40,84.60,67.54,35.61,12.74,0.00,2020-10-27,2020-11-02,1
20201027,Caribbean,82.97,17.03,0.00,0.00,0.00,0.00,2020-10-27,2020-11-02,1
20201027,Midwest,60.89,39.11,12.90,4.39,0.52,0.00,2020-10-27,2020-11-02,1
20201027,Northeast,28.93,71.07,47.16,10.91,1.99,0.00,2020-10-27,2020-11-02,1
20201027,Northern Forests\n,51.08,48.92,23.42,6.39,0.97,0.00,2020-10-27,2020-11-02,1
20201027,Northwest,68.12,31.88,15.14,9.75,5.03,0.00,2020-10-27,2020-11-02,1
20201027,Nothern Plains\n,3.94,96.06,69.91,42.70,20.17,3.96,2020-10-27,2020-11-02,1
20201027,Southeast,96.04,3.96,0.05,0.00,0.00,0.00,2020-10-27,2020-11-02,1
20201027,Southern Plains\n,32.16,67.84,41.09,22.50,10.09,3.00,2020-10-27,2020-11-02,1
20201027,Southwest,4.24,95.76,90.84,73.29,56.42,8.33,2020-10-27,2020-11-02,1
20201020,California,15.40,84.60,67.54,35.61,12.74,0.00,2020-10-20,2020-10-26,1
20201020,Caribbean,94.96,5.04,0.00,0.00,0.00,0.00,2020-10-20,2020-10-26,1
20201020,Midwest,49.57,50.43,16.94,5.68,1.02,0.00,2020-10-20,2020-10-26,1
20201020,Northeast,29.24,70.76,50.04,10.66,1.99,0.00,2020-10-20,2020-10-26,1
20201020,Northern Forests\n,43.33,56.67,27.10,7.21,1.32,0.00,2020-10-20,2020-10-26,1
20201020,Northwest,66.11,33.89,15.17,9.75,5.03,0.00,2020-10-20,2020-10-26,1
20201020,Nothern Plains\n,2.26,97.74,70.75,40.84,20.83,3.96,2020-10-20,2020-10-26,1
20201020,Southeast,96.47,3.53,0.37,0.21,0.00,0.00,2020-10-20,2020-10-26,1
20201020,Southern Plains\n,35.92,64.08,40.43,20.92,10.11,3.00,2020-10-20,2020-10-26,1
20201020,Southwest,4.24,95.76,90.84,73.29,56.41,8.33,2020-10-20,2020-10-26,1
20201013,California,15.40,84.60,67.54,35.61,12.74,0.00,2020-10-13,2020-10-19,1
20201013,Caribbean,94.96,5.04,0.00,0.00,0.00,0.00,2020-10-13,2020-10-19,1
20201013,Midwest,50.73,49.27,18.37,5.33,0.83,0.00,2020-10-13,2020-10-19,1
20201013,Northeast,32.77,67.23,49.32,24.55,5.82,0.00,2020-10-13,2020-10-19,1
20201013,Northern Forests\n,45.22,54.78,27.87,11.23,2.36,0.00,2020-10-13,2020-10-19,1
20201013,Northwest,65.97,34.03,16.33,10.02,4.95,0.00,2020-10-13,2020-10-19,1
20201013,Nothern Plains\n,2.26,97.74,72.76,39.70,17.17,3.03,2020-10-13,2020-10-19,1
20201013,Southeast,97.39,2.61,0.29,0.06,0.00,0.00,2020-10-13,2020-10-19,1
20201013,Southern Plains\n,40.27,59.73,32.25,18.75,9.30,2.09,2020-10-13,2020-10-19,1
20201013,Southwest,4.24,95.76,90.67,73.06,52.47,6.04,2020-10-13,2020-10-19,1
20201006,California,15.40,84.60,67.54,35.61,12.74,0.00,2020-10-06,2020-10-12,1
20201006,Caribbean,94.96,5.04,0.00,0.00,0.00,0.00,2020-10-06,2020-10-12,1
20201006,Midwest,53.05,46.95,14.51,5.32,0.86,0.00,2020-10-06,2020-10-12,1
20201006,Northeast,32.77,67.23,49.32,27.24,5.82,0.00,2020-10-06,2020-10-12,1
20201006,Northern Forests\n,46.83,53.17,25.19,12.05,2.38,0.00,2020-10-06,2020-10-12,1
20201006,Northwest,65.97,34.03,16.33,9.88,4.75,0.00,2020-10-06,2020-10-12,1
20201006,Nothern Plains\n,5.59,94.41,65.92,37.57,16.15,3.03,2020-10-06,2020-10-12,1
20201006,Southeast,96.23,3.77,0.10,0.02,0.00,0.00,2020-10-06,2020-10-12,1
20201006,Southern Plains\n,48.55,51.45,28.28,17.18,8.99,2.09,2020-10-06,2020-10-12,1
20201006,Southwest,4.24,95.76,90.61,71.39,49.46,6.04,2020-10-06,2020-10-12,1
20200929,California,15.35,84.65,67.65,35.62,12.74,0.00,2020-09-29,2020-10-05,1
20200929,Caribbean,94.96,5.04,0.00,0.00,0.00,0.00,2020-09-29,2020-10-05,1
20200929,Midwest,54.54,45.46,12.06,3.28,0.00,0.00,2020-09-29,2020-10-05,1
20200929,Northeast,29.84,70.16,45.31,26.26,3.89,0.00,2020-09-29,2020-10-05,1
20200929,Northern Forests\n,46.96,53.04,22.27,10.34,1.19,0.00,2020-09-29,2020-10-05,1
20200929,Northwest,61.33,38.67,15.70,9.48,4.51,0.00,2020-09-29,2020-10-05,1
20200929,Nothern Plains\n,5.73,94.27,63.07,32.88,14.25,0.48,2020-09-29,2020-10-05,1
20200929,Southeast,97.19,2.81,0.06,0.00,0.00,0.00,2020-09-29,2020-10-05,1
20200929,Southern Plains\n,52.12,47.88,26.61,16.16,8.03,2.09,2020-09-29,2020-10-05,1
20200929,Southwest,4.30,95.70,90.16,70.65,46.92,4.14,2020-09-29,2020-10-05,1
20200922,California,15.62,84.38,67.09,35.27,3.39,0.00,2020-09-22,2020-09-28,1
20200922,Caribbean,94.96,5.04,0.00,0.00,0.00,0.00,2020-09-22,2020-09-28,1
20200922,Midwest,63.71,36.29,11.06,3.17,0.00,0.00,2020-09-22,2020-09-28,1
20200922,Northeast,42.13,57.87,36.67,21.91,2.70,0.00,2020-09-22,2020-09-28,1
20200922,Northern Forests\n,57.08,42.92,18.92,8.92,0.83,0.00,2020-09-22,2020-09-28,1
20200922,Northwest,53.40,46.60,16.04,9.69,4.64,0.00,2020-09-22,2020-09-28,1
20200922,Nothern Plains\n,12.53,87.47,53.06,30.14,13.26,0.07,2020-09-22,2020-09-28,1
20200922,Southeast,94.39,5.61,0.33,0.00,0.00,0.00,2020-09-22,2020-09-28,1
20200922,Southern Plains\n,59.90,40.10,25.03,14.63,6.57,0.49,2020-09-22,2020-09-28,1
20200922,Southwest,4.39,95.61,90.10,68.51,39.74,2.51,2020-09-22,2020-09-28,1
20200915,California,15.62,84.38,67.09,35.26,3.17,0.00,2020-09-15,2020-09-21,1
20200915,Caribbean,94.96,5.04,0.00,0.00,0.00,0.00,2020-09-15,2020-09-21,1
20200915,Midwest,65.62,34.38,10.37,3.05,0.00,0.00,2020-09-15,2020-09-21,1
20200915,Northeast,46.63,53.37,34.37,15.27,1.31,0.00,2020-09-15,2020-09-21,1
20200915,Northern Forests\n,59.79,40.21,17.74,6.80,0.40,0.00,2020-09-15,2020-09-21,1
20200915,Northwest,54.79,45.21,14.93,8.91,3.71,0.00,2020-09-15,2020-09-21,1
20200915,Nothern Plains\n,16.73,83.27,50.90,28.82,12.44,0.07,2020-09-15,2020-09-21,1
20200915,Southeast,92.07,7.93,0.31,0.00,0.00,0.00,2020-09-15,2020-09-21,1
20200915,Southern Plains\n,57.21,42.79,26.47,16.37,6.57,0.49,2020-09-15,2020-09-21,1
20200915,Southwest,4.51,95.49,89.99,67.72,36.05,1.74,2020-09-15,2020-09-21,1
20200908,California,20.45,79.55,54.18,32.98,3.04,0.00,2020-09-08,2020-09-14,1
20200908,Caribbean,94.96,5.04,0.00,0.00,0.00,0.00,2020-09-08,2020-09-14,1
20200908,Midwest,63.03,36.97,15.21,4.90,1.80,0.00,2020-09-08,2020-09-14,1
20200908,Northeast,47.86,52.14,31.97,9.99,0.00,0.00,2020-09-08,2020-09-14,1
20200908,Northern Forests\n,58.38,41.62,20.35,6.46,1.25,0.00,2020-09-08,2020-09-14,1
20200908,Northwest,57.62,42.38,14.00,8.30,2.91,0.00,2020-09-08,2020-09-14,1
20200908,Nothern Plains\n,18.23,81.77,48.54,29.11,13.81,0.07,2020-09-08,2020-09-14,1
20200908,Southeast,92.36,7.64,0.31,0.00,0.00,0.00,2020-09-08,2020-09-14,1
20200908,Southern Plains\n,50.10,49.90,32.06,19.24,9.20,0.47,2020-09-08,2020-09-14,1
20200908,Southwest,5.79,94.21,85.87,66.76,33.97,0.43,2020-09-08,2020-09-14,1
20200901,California,20.39,79.61,54.38,31.78,3.04,0.00,2020-09-01,2020-09-07,1
20200901,Caribbean,97.85,2.15,0.00,0.00,0.00,0.00,2020-09-01,2020-09-07,1
20200901,Midwest,60.67,39.33,17.92,4.69,1.80,0.00,2020-09-01,2020-09-07,1
20200901,Northeast,46.06,53.94,27.95,9.23,0.00,0.00,2020-09-01,2020-09-07,1
20200901,Northern Forests\n,56.19,43.81,21.00,6.08,1.25,0.00,2020-09-01,2020-09-07,1
20200901,Northwest,57.35,42.65,13.67,8.06,2.06,0.00,2020-09-01,2020-09-07,1
20200901,Nothern Plains\n,18.40,81.60,46.69,26.90,8.44,0.07,2020-09-01,2020-09-07,1
20200901,Southeast,96.61,3.39,0.00,0.00,0.00,0.00,2020-09-01,2020-09-07,1
