AreaOfInterest,AreaCurrentPercent,AreaCurrent,PopulationCurrent,PopulationCurrentPercent,PercentChangeFromWAve,AreaChangeFromWAve,StatisticFormatID,USDMLevelID,USDMLevel,AreaMiles,MapDate
CONUS,27.75,"834,595.59","66,033,532.84",21.60,0.00,0.00,1,1,D0  ,"3,007,441.07",2000-12-26
CONUS,14.41,"433,430.63","48,909,264.11",16.00,0.00,0.00,1,2,D1  ,"3,007,441.07",2000-12-26
CONUS,7.52,"226,137.91","35,707,721.26",11.68,0.00,0.00,1,3,D2  ,"3,007,441.07",2000-12-26
CONUS,0.96,"28,857.66","8,937,423.19",2.92,0.00,0.00,1,4,D3  ,"3,007,441.07",2000-12-26
CONUS,0.36,"10,725.21","5,489,399.35",1.80,0.00,0.00,1,5,D4  ,"3,007,441.07",2000-12-26
CONUS,29.18,"877,608.90","86,692,384.62",28.36,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-01-02
CONUS,13.94,"419,138.22","47,429,154.08",15.52,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-01-02
CONUS,6.15,"185,057.45","31,618,803.16",10.34,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-01-02
CONUS,0.96,"28,790.62","8,934,252.02",2.92,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-01-02
CONUS,0.33,"9,962.84","5,267,324.61",1.72,0.00,0.00,1,5,D4  ,"3,007,441.07",2001-01-02
CONUS,31.65,"951,749.66","91,022,005.03",29.78,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-01-09
CONUS,14.30,"430,130.87","49,057,984.76",16.05,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-01-09
CONUS,6.53,"196,303.08","32,879,550.65",10.76,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-01-09
CONUS,1.42,"42,783.31","11,359,287.26",3.72,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-01-09
CONUS,0.33,"9,962.80","5,267,312.75",1.72,0.00,0.00,1,5,D4  ,"3,007,441.07",2001-01-09
CONUS,30.02,"902,911.06","73,572,196.59",24.07,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-01-16
CONUS,14.30,"430,130.89","49,058,044.13",16.05,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-01-16
CONUS,6.14,"184,525.26","31,568,904.22",10.33,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-01-16
CONUS,1.54,"46,370.13","12,011,400.40",3.93,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-01-16
CONUS,0.33,"10,019.51","5,109,625.77",1.67,0.00,0.00,1,5,D4  ,"3,007,441.07",2001-01-16
CONUS,43.43,"1,306,245.83","99,587,606.08",32.58,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-01-23
CONUS,12.85,"386,368.13","45,524,737.39",14.89,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-01-23
CONUS,5.71,"171,641.11","27,561,030.06",9.02,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-01-23
CONUS,0.96,"28,993.13","9,075,462.00",2.97,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-01-23
CONUS,0.35,"10,409.64","5,825,542.16",1.91,0.00,0.00,1,5,D4  ,"3,007,441.07",2001-01-23
CONUS,38.85,"1,168,498.23","91,175,015.00",29.83,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-01-30
CONUS,11.71,"352,177.44","43,601,462.11",14.26,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-01-30
CONUS,5.00,"150,418.02","25,312,644.96",8.28,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-01-30
CONUS,0.89,"26,675.68","9,068,275.67",2.97,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-01-30
CONUS,0.35,"10,409.73","5,825,499.89",1.91,0.00,0.00,1,5,D4  ,"3,007,441.07",2001-01-30
CONUS,38.57,"1,160,014.01","90,370,959.94",29.57,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-02-06
CONUS,11.98,"360,362.11","46,310,843.26",15.15,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-02-06
CONUS,5.38,"161,925.79","29,457,944.28",9.64,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-02-06
CONUS,1.02,"30,819.97","10,346,952.56",3.39,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-02-06
CONUS,0.34,"10,095.09","5,821,339.23",1.90,0.00,0.00,1,5,D4  ,"3,007,441.07",2001-02-06
CONUS,37.21,"1,118,944.93","88,972,428.76",29.11,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-02-13
CONUS,22.19,"667,305.25","60,349,166.68",19.74,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-02-13
CONUS,5.60,"168,291.27","32,228,501.22",10.54,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-02-13
CONUS,1.61,"48,487.01","14,553,491.24",4.76,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-02-13
CONUS,0.61,"18,459.23","7,350,741.69",2.40,0.00,0.00,1,5,D4  ,"3,007,441.07",2001-02-13
CONUS,34.45,"1,036,136.70","80,525,341.03",26.34,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-02-20
CONUS,21.69,"652,412.01","59,236,834.57",19.38,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-02-20
CONUS,5.63,"169,379.42","34,698,498.92",11.35,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-02-20
CONUS,1.72,"51,755.40","14,743,167.98",4.82,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-02-20
CONUS,0.64,"19,235.64","7,742,046.31",2.53,0.00,0.00,1,5,D4  ,"3,007,441.07",2001-02-20
CONUS,34.78,"1,046,126.90","79,109,414.26",25.88,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-02-27
CONUS,21.65,"651,095.90","58,972,591.51",19.29,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-02-27
CONUS,5.64,"169,568.31","34,737,982.64",11.36,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-02-27
CONUS,1.73,"52,117.71","16,055,928.67",5.25,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-02-27
CONUS,0.73,"22,071.09","8,536,901.92",2.79,0.00,0.00,1,5,D4  ,"3,007,441.07",2001-02-27
CONUS,33.26,"1,000,190.12","73,526,739.79",24.05,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-03-06
CONUS,21.24,"638,834.34","57,184,153.24",18.71,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-03-06
CONUS,5.46,"164,234.59","34,102,358.00",11.16,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-03-06
CONUS,1.65,"49,735.42","15,309,356.52",5.01,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-03-06
CONUS,0.71,"21,325.25","8,447,551.02",2.76,0.00,0.00,1,5,D4  ,"3,007,441.07",2001-03-06
CONUS,33.97,"1,021,598.81","73,881,038.73",24.17,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-03-13
CONUS,21.02,"632,269.23","56,844,268.29",18.60,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-03-13
CONUS,9.39,"282,388.39","29,753,955.63",9.73,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-03-13
CONUS,1.59,"47,745.49","15,227,752.01",4.98,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-03-13
CONUS,0.71,"21,325.22","8,447,517.43",2.76,0.00,0.00,1,5,D4  ,"3,007,441.07",2001-03-13
CONUS,34.05,"1,024,052.03","73,754,528.23",24.13,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-03-20
CONUS,21.51,"646,957.33","56,533,656.74",18.50,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-03-20
CONUS,9.91,"298,065.84","29,786,107.34",9.74,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-03-20
CONUS,1.51,"45,381.66","14,470,641.77",4.73,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-03-20
CONUS,0.68,"20,599.26","8,266,050.22",2.70,0.00,0.00,1,5,D4  ,"3,007,441.07",2001-03-20
CONUS,37.58,"1,130,233.17","94,398,789.13",30.88,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-03-27
CONUS,21.17,"636,733.99","55,477,330.31",18.15,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-03-27
CONUS,9.91,"298,069.97","29,786,114.33",9.74,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-03-27
CONUS,1.47,"44,086.56","14,026,962.94",4.59,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-03-27
CONUS,0.64,"19,361.35","8,002,427.89",2.62,0.00,0.00,1,5,D4  ,"3,007,441.07",2001-03-27
CONUS,38.16,"1,147,547.99","96,734,143.27",31.65,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-04-03
CONUS,20.58,"618,926.98","55,134,609.14",18.04,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-04-03
CONUS,10.13,"304,575.21","27,791,480.10",9.09,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-04-03
CONUS,1.42,"42,831.74","12,215,317.32",4.00,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-04-03
CONUS,0.18,"5,417.39","1,313,308.40",0.43,0.00,0.00,1,5,D4  ,"3,007,441.07",2001-04-03
CONUS,35.52,"1,068,132.97","86,267,590.89",28.22,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-04-10
CONUS,21.21,"637,728.62","52,747,539.58",17.26,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-04-10
CONUS,10.13,"304,570.69","27,791,468.42",9.09,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-04-10
CONUS,1.42,"42,831.60","12,215,291.95",4.00,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-04-10
CONUS,0.21,"6,189.50","898,182.58",0.29,0.00,0.00,1,5,D4  ,"3,007,441.07",2001-04-10
CONUS,35.05,"1,054,223.44","83,106,658.15",27.19,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-04-17
CONUS,21.34,"641,878.90","50,707,525.79",16.59,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-04-17
CONUS,10.18,"306,183.10","28,138,169.01",9.21,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-04-17
CONUS,1.53,"46,077.76","14,175,549.20",4.64,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-04-17
CONUS,0.27,"8,048.92","1,438,905.84",0.47,0.00,0.00,1,5,D4  ,"3,007,441.07",2001-04-17
CONUS,35.21,"1,058,907.11","86,009,822.23",28.14,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-04-24
CONUS,22.12,"665,283.04","53,126,193.79",17.38,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-04-24
CONUS,10.30,"309,805.69","28,537,479.66",9.34,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-04-24
CONUS,1.53,"46,077.84","14,175,643.09",4.64,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-04-24
CONUS,0.27,"8,048.92","1,438,905.84",0.47,0.00,0.00,1,5,D4  ,"3,007,441.07",2001-04-24
CONUS,36.93,"1,110,643.06","91,227,056.72",29.85,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-05-01
CONUS,24.94,"750,146.25","59,133,440.53",19.35,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-05-01
CONUS,10.43,"313,641.27","28,907,652.14",9.46,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-05-01
CONUS,1.53,"46,077.75","14,175,555.35",4.64,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-05-01
CONUS,0.27,"8,048.92","1,438,905.84",0.47,0.00,0.00,1,5,D4  ,"3,007,441.07",2001-05-01
CONUS,47.49,"1,428,241.63","173,891,918.61",56.89,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-05-08
CONUS,28.52,"857,710.66","76,910,036.71",25.16,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-05-08
CONUS,13.18,"396,240.85","34,041,878.85",11.14,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-05-08
CONUS,1.97,"59,347.22","17,444,990.33",5.71,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-05-08
CONUS,0.27,"8,048.92","1,438,905.84",0.47,0.00,0.00,1,5,D4  ,"3,007,441.07",2001-05-08
CONUS,48.55,"1,460,188.03","184,074,656.37",60.22,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-05-15
CONUS,31.87,"958,439.38","112,692,287.00",36.87,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-05-15
CONUS,15.29,"459,951.15","42,974,707.18",14.06,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-05-15
CONUS,2.79,"84,006.82","18,049,849.09",5.91,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-05-15
CONUS,0.46,"13,835.72","4,065,512.72",1.33,0.00,0.00,1,5,D4  ,"3,007,441.07",2001-05-15
CONUS,46.24,"1,390,689.12","167,097,518.68",54.67,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-05-22
CONUS,31.90,"959,334.05","127,409,449.58",41.68,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-05-22
CONUS,13.32,"400,538.32","37,251,673.07",12.19,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-05-22
CONUS,2.56,"77,005.40","17,611,183.74",5.76,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-05-22
CONUS,0.49,"14,660.30","4,419,432.92",1.45,0.00,0.00,1,5,D4  ,"3,007,441.07",2001-05-22
CONUS,44.87,"1,349,326.00","155,159,653.67",50.76,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-05-29
CONUS,30.14,"906,371.07","81,549,256.64",26.68,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-05-29
CONUS,13.54,"407,127.18","36,800,968.82",12.04,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-05-29
CONUS,2.45,"73,677.76","17,021,740.11",5.57,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-05-29
CONUS,0.49,"14,597.22","4,377,742.44",1.43,0.00,0.00,1,5,D4  ,"3,007,441.07",2001-05-29
CONUS,39.69,"1,193,684.84","97,120,638.10",31.77,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-06-05
CONUS,26.98,"811,498.44","64,116,528.80",20.98,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-06-05
CONUS,13.08,"393,382.15","33,551,491.04",10.98,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-06-05
CONUS,2.34,"70,382.15","13,531,646.53",4.43,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-06-05
CONUS,0.40,"12,012.77","3,943,248.35",1.29,0.00,0.00,1,5,D4  ,"3,007,441.07",2001-06-05
CONUS,37.74,"1,135,151.53","83,160,215.64",27.21,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-06-12
CONUS,25.41,"764,217.47","55,112,343.87",18.03,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-06-12
CONUS,12.70,"381,794.87","32,500,977.54",10.63,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-06-12
CONUS,2.03,"61,066.52","11,545,718.87",3.78,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-06-12
CONUS,0.10,"2,888.54","591,011.80",0.19,0.00,0.00,1,5,D4  ,"3,007,441.07",2001-06-12
CONUS,42.82,"1,287,847.96","88,847,742.51",29.07,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-06-19
CONUS,24.49,"736,586.90","47,759,669.58",15.62,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-06-19
CONUS,14.49,"435,687.19","31,377,392.12",10.27,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-06-19
CONUS,1.92,"57,727.86","11,692,260.29",3.83,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-06-19
CONUS,45.32,"1,363,045.38","97,697,458.61",31.96,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-06-26
CONUS,26.10,"784,973.17","49,686,456.29",16.26,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-06-26
CONUS,16.37,"492,434.93","32,010,337.15",10.47,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-06-26
CONUS,1.99,"59,876.97","9,279,926.28",3.04,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-06-26
CONUS,47.02,"1,414,112.05","90,061,282.57",29.46,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-07-03
CONUS,26.93,"809,999.52","46,989,856.54",15.37,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-07-03
CONUS,17.80,"535,251.72","30,467,401.10",9.97,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-07-03
CONUS,4.01,"120,639.30","8,217,085.24",2.69,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-07-03
CONUS,42.68,"1,283,446.55","84,287,580.54",27.58,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-07-10
CONUS,25.80,"775,952.71","41,022,662.27",13.42,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-07-10
CONUS,16.77,"504,339.85","27,615,410.59",9.03,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-07-10
CONUS,3.79,"114,098.33","7,710,532.26",2.52,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-07-10
CONUS,48.98,"1,472,986.98","109,625,158.61",35.86,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-07-17
CONUS,26.20,"787,816.98","41,138,870.18",13.46,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-07-17
CONUS,17.69,"532,148.84","23,963,247.36",7.84,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-07-17
CONUS,3.56,"106,993.31","4,074,376.20",1.33,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-07-17
CONUS,52.82,"1,588,660.23","124,669,139.79",40.79,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-07-24
CONUS,27.64,"831,187.39","38,589,241.69",12.62,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-07-24
CONUS,17.01,"511,608.66","14,074,721.97",4.60,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-07-24
CONUS,3.53,"106,059.97","2,175,011.24",0.71,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-07-24
CONUS,52.69,"1,584,664.96","132,679,100.11",43.41,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-07-31
CONUS,30.97,"931,298.62","54,792,541.55",17.93,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-07-31
CONUS,17.76,"534,010.23","13,379,912.74",4.38,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-07-31
CONUS,5.23,"157,424.53","2,364,867.46",0.77,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-07-31
CONUS,51.37,"1,544,978.80","140,001,539.46",45.80,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-08-07
CONUS,31.03,"933,205.57","49,414,226.98",16.17,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-08-07
CONUS,18.45,"554,894.54","15,695,554.83",5.13,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-08-07
CONUS,5.23,"157,322.66","2,366,342.24",0.77,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-08-07
CONUS,48.81,"1,467,963.44","119,232,063.82",39.01,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-08-14
CONUS,30.88,"928,751.92","56,219,391.30",18.39,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-08-14
CONUS,18.58,"558,855.81","18,374,755.06",6.01,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-08-14
CONUS,5.00,"150,372.09","2,136,834.76",0.70,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-08-14
CONUS,45.92,"1,380,988.28","102,076,546.12",33.39,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-08-21
CONUS,30.97,"931,304.44","48,406,042.23",15.84,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-08-21
CONUS,19.19,"577,109.98","20,376,511.36",6.67,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-08-21
CONUS,7.18,"215,933.68","2,883,311.40",0.94,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-08-21
CONUS,47.46,"1,427,445.22","111,026,326.29",36.32,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-08-28
CONUS,30.43,"915,028.85","51,357,650.71",16.80,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-08-28
CONUS,19.95,"599,999.49","19,686,437.23",6.44,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-08-28
CONUS,8.52,"256,112.92","3,395,068.17",1.11,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-08-28
CONUS,50.24,"1,510,793.78","129,628,794.14",42.41,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-09-04
CONUS,28.54,"858,390.03","41,403,265.28",13.55,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-09-04
CONUS,18.91,"568,626.05","16,661,991.41",5.45,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-09-04
CONUS,8.89,"267,315.57","3,490,365.26",1.14,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-09-04
CONUS,50.81,"1,528,134.83","128,744,824.02",42.12,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-09-11
CONUS,30.05,"903,745.35","50,669,642.04",16.58,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-09-11
CONUS,19.92,"599,091.94","18,390,271.88",6.02,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-09-11
CONUS,9.37,"281,717.23","3,499,049.11",1.14,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-09-11
CONUS,48.36,"1,454,286.84","113,759,896.00",37.22,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-09-18
CONUS,29.60,"890,308.60","48,654,765.95",15.92,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-09-18
CONUS,19.92,"599,091.76","18,390,162.70",6.02,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-09-18
CONUS,9.37,"281,717.19","3,499,047.52",1.14,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-09-18
CONUS,43.70,"1,314,140.45","95,893,104.71",31.37,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-09-25
CONUS,28.40,"854,253.30","43,470,424.86",14.22,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-09-25
CONUS,19.78,"594,830.61","16,781,531.24",5.49,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-09-25
CONUS,9.39,"282,261.57","3,500,090.86",1.15,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-09-25
CONUS,44.13,"1,327,074.33","83,543,788.01",27.33,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-10-02
CONUS,28.24,"849,153.72","42,141,996.19",13.79,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-10-02
CONUS,18.94,"569,639.36","12,654,769.60",4.14,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-10-02
CONUS,9.64,"290,061.35","3,572,569.37",1.17,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-10-02
CONUS,47.41,"1,425,927.94","95,369,922.79",31.20,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-10-09
CONUS,29.16,"877,059.55","45,523,314.57",14.89,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-10-09
CONUS,18.94,"569,666.49","12,655,457.58",4.14,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-10-09
CONUS,10.01,"300,915.81","3,684,366.09",1.21,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-10-09
CONUS,46.20,"1,389,338.45","92,552,886.11",30.28,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-10-16
CONUS,28.65,"861,574.82","42,817,824.71",14.01,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-10-16
CONUS,19.15,"575,820.28","13,778,548.35",4.51,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-10-16
CONUS,10.01,"300,915.80","3,684,366.30",1.21,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-10-16
CONUS,51.94,"1,562,180.77","143,399,563.37",46.91,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-10-23
CONUS,31.42,"944,821.09","48,992,351.95",16.03,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-10-23
CONUS,19.71,"592,769.90","15,769,310.92",5.16,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-10-23
CONUS,10.01,"300,915.90","3,684,370.02",1.21,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-10-23
CONUS,55.38,"1,665,399.46","144,013,900.32",47.12,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-10-30
CONUS,35.69,"1,073,369.64","82,895,844.99",27.12,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-10-30
CONUS,20.89,"628,178.85","19,008,578.75",6.22,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-10-30
CONUS,9.96,"299,687.96","3,626,964.99",1.19,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-10-30
CONUS,57.92,"1,741,969.59","147,631,973.85",48.30,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-11-06
CONUS,37.25,"1,120,263.62","100,168,668.89",32.77,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-11-06
CONUS,22.30,"670,789.23","23,180,606.14",7.58,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-11-06
CONUS,11.41,"343,238.74","4,072,304.67",1.33,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-11-06
CONUS,61.22,"1,841,163.79","154,208,915.92",50.45,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-11-13
CONUS,39.14,"1,177,012.45","105,247,487.97",34.43,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-11-13
CONUS,23.13,"695,690.32","28,670,117.62",9.38,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-11-13
CONUS,11.41,"343,238.78","4,072,307.09",1.33,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-11-13
CONUS,61.00,"1,834,390.42","154,297,275.35",50.48,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-11-20
CONUS,39.17,"1,177,909.76","116,304,652.61",38.05,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-11-20
CONUS,24.57,"739,004.22","40,122,635.98",13.13,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-11-20
CONUS,11.07,"332,831.01","3,850,408.33",1.26,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-11-20
CONUS,56.37,"1,695,439.26","145,595,022.25",47.63,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-11-27
CONUS,37.96,"1,141,499.12","112,897,662.38",36.94,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-11-27
CONUS,23.90,"718,709.07","37,905,664.88",12.40,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-11-27
CONUS,10.93,"328,716.92","3,757,569.54",1.23,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-11-27
CONUS,55.92,"1,681,718.15","140,427,526.26",45.94,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-12-04
CONUS,38.67,"1,162,908.13","104,573,651.68",34.21,0.00,0.00,1,2,D1  ,"3,007,441.07",2001-12-04
CONUS,23.69,"712,326.23","38,176,454.26",12.49,0.00,0.00,1,3,D2  ,"3,007,441.07",2001-12-04
CONUS,9.42,"283,370.62","8,288,441.18",2.71,0.00,0.00,1,4,D3  ,"3,007,441.07",2001-12-04
CONUS,54.35,"1,634,687.50","137,504,177.88",44.99,0.00,0.00,1,1,D0  ,"3,007,441.07",2001-12-11
